,ID,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Functioning Day
5467,1605,05/02/2018,206,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,Yes
5468,6558,31/08/2018,217,5,23.1,84,0.5,1022,20.2,0.0,0.0,0.0,Yes
5469,4061,19/05/2018,213,4,10.5,73,1.2,2000,5.8,0.0,0.0,0.0,Yes
5470,925,08/01/2018,356,12,2.7,33,2.7,1281,-12.0,0.6,0.0,0.0,Yes
5471,3024,05/04/2018,79,23,7.1,96,1.3,1497,6.5,0.0,0.5,0.0,Yes
5472,1220,20/01/2018,223,19,3.5,66,1.7,187,-2.2,0.0,0.0,0.0,Yes
5473,37,02/12/2017,479,12,4.3,41,1.3,1666,-7.8,1.09,0.0,0.0,Yes
5474,6327,21/08/2018,788,14,28.5,58,2.6,1965,19.4,1.93,0.0,0.0,Yes
5475,4773,17/06/2018,2429,20,23.1,67,2.1,1060,16.6,0.03,0.0,0.0,Yes
5476,2623,20/03/2018,235,6,3.9,43,3.4,2000,-7.5,0.0,0.0,0.0,Yes
5477,2131,27/02/2018,897,18,6.6,62,0.8,522,-0.1,0.05,0.0,0.0,Yes
5478,4878,22/06/2018,336,5,18.6,85,1.0,384,16.0,0.0,0.0,0.0,Yes
5479,2430,12/03/2018,106,5,3.3,53,0.4,1208,-5.3,0.0,0.0,0.0,Yes
5480,410,18/12/2017,97,1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,Yes
5481,5369,12/07/2018,1296,16,28.1,74,2.8,1559,23.0,1.06,0.0,0.0,Yes
5482,3109,09/04/2018,799,12,10.4,44,1.7,1235,-1.3,2.93,0.0,0.0,Yes
5483,6004,08/08/2018,322,3,28.3,84,0.5,1006,25.3,0.0,0.0,0.0,Yes
5484,5032,28/06/2018,1209,15,26.4,76,3.7,1370,21.8,1.01,0.0,0.0,Yes
5485,6266,19/08/2018,844,1,25.0,57,0.9,2000,15.8,0.0,,0.0,Yes
5486,1359,26/01/2018,116,14,-12.1,27,2.5,1879,-27.3,1.25,0.0,0.4,Yes
5487,1389,27/01/2018,117,20,-7.6,36,1.7,1858,-20.1,0.0,0.0,0.0,Yes
5488,3768,06/05/2018,1016,23,15.9,83,0.6,2000,13.0,0.0,0.0,0.0,Yes
5489,2511,15/03/2018,289,14,12.1,97,2.0,177,11.6,0.2,0.0,0.0,Yes
5490,2941,02/04/2018,818,12,20.8,50,2.0,1240,9.9,1.82,0.0,0.0,Yes
5491,1735,11/02/2018,39,6,-8.4,33,1.4,1963,-21.8,0.0,,0.0,Yes
5492,5939,05/08/2018,461,10,29.5,78,2.0,1091,25.2,1.28,0.0,0.0,Yes
5493,767,01/01/2018,168,22,-1.3,48,0.8,1927,-10.9,0.0,0.0,0.0,Yes
5494,599,25/12/2017,176,22,-1.3,53,1.7,2000,-9.6,0.0,0.0,0.0,Yes
5495,6597,01/09/2018,1440,20,26.9,49,2.1,2000,15.2,0.0,0.0,0.0,Yes
5496,6052,10/08/2018,346,3,26.7,84,0.4,994,23.7,0.0,0.0,0.0,Yes
5497,3487,25/04/2018,449,6,5.8,55,0.3,2000,-2.5,0.0,0.0,0.0,Yes
5498,6661,04/09/2018,995,12,25.8,57,2.8,2000,16.6,3.02,0.0,0.0,Yes
5499,6078,11/08/2018,263,5,26.9,69,0.7,2000,20.7,0.0,0.0,0.0,Yes
5500,5418,14/07/2018,1433,17,31.5,53,3.7,1974,20.7,2.02,0.0,0.0,Yes
5501,3789,07/05/2018,1912,20,20.9,61,2.7,1523,13.0,0.01,0.0,0.0,Yes
5502,1463,30/01/2018,73,22,-1.7,85,1.2,1006,-3.8,0.0,0.0,3.5,Yes
5503,2976,03/04/2018,454,23,15.0,94,1.6,163,14.0,0.0,0.0,0.0,Yes
5504,2018,23/02/2018,55,1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,Yes
5505,2128,27/02/2018,402,15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,Yes
5506,1743,11/02/2018,191,14,-2.2,29,4.1,1983,-17.8,1.93,,0.0,Yes
5507,5727,27/07/2018,507,14,34.1,57,1.8,667,24.3,1.13,,0.0,Yes
5508,6733,07/09/2018,1213,12,24.2,50,3.8,2000,13.1,2.85,0.0,0.0,Yes
5509,151,07/12/2017,137,6,1.0,93,0.5,148,0.0,0.0,0.0,,Yes
5510,3781,07/05/2018,1414,12,22.9,35,0.8,1948,6.6,3.05,0.0,0.0,Yes
5511,2318,07/03/2018,509,13,9.9,39,1.9,1911,-3.4,1.61,0.0,0.0,Yes
5512,5918,04/08/2018,703,13,33.6,54,3.7,1754,23.0,2.56,0.0,0.0,Yes
5513,2460,13/03/2018,571,11,12.6,49,1.4,988,2.1,0.84,0.0,0.0,Yes
5514,2175,01/03/2018,375,14,1.2,36,6.0,1430,-12.2,2.86,0.0,0.0,Yes
5515,236,10/12/2017,181,19,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,Yes
5516,2311,07/03/2018,232,6,2.4,65,1.8,1989,-3.5,0.0,0.0,0.0,Yes
5517,4144,22/05/2018,163,15,21.1,72,2.7,663,15.8,0.31,0.1,0.0,Yes
5518,5244,07/07/2018,1129,11,25.0,48,1.5,1986,13.2,2.95,0.0,0.0,Yes
5519,5988,07/08/2018,657,11,31.4,59,0.8,2000,22.4,1.3,0.0,0.0,Yes
5520,5259,08/07/2018,648,2,19.3,54,1.4,2000,9.7,0.0,0.0,0.0,Yes
5521,6317,21/08/2018,49,4,25.3,70,6.9,925,19.4,0.0,0.4,0.0,Yes
5522,3084,08/04/2018,586,11,6.4,29,2.7,2000,-10.3,0.9,0.0,0.0,Yes
5523,1682,09/02/2018,159,1,-4.8,44,1.1,1432,-15.2,0.0,0.0,0.0,Yes
5524,6437,26/08/2018,290,4,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,Yes
5525,4738,16/06/2018,1144,9,20.4,54,1.5,2000,10.7,1.88,0.0,0.0,Yes
5526,6046,09/08/2018,1654,21,27.8,82,0.3,1397,24.4,0.0,,0.0,Yes
5527,6353,22/08/2018,993,16,37.4,35,1.3,2000,19.3,2.0,0.0,0.0,Yes
5528,5448,15/07/2018,1113,23,27.0,78,1.6,1609,22.8,0.0,0.0,0.0,Yes
5529,6013,08/08/2018,629,12,34.1,46,1.6,1885,20.8,2.72,0.0,0.0,Yes
5530,1097,15/01/2018,365,16,7.5,37,0.9,813,-6.2,0.48,0.0,0.0,Yes
5531,6927,15/09/2018,1474,14,25.7,67,1.2,2000,19.1,0.9,0.0,0.0,Yes
5532,5945,05/08/2018,818,16,33.6,57,3.5,1901,23.8,2.19,0.0,0.0,Yes
5533,2471,13/03/2018,912,22,13.5,81,2.8,933,10.2,0.0,0.0,0.0,Yes
5534,1368,26/01/2018,89,23,-14.4,38,2.7,1738,-25.6,0.0,0.0,0.3,Yes
5535,1361,26/01/2018,147,16,-10.8,28,2.7,1778,-25.8,0.77,0.0,0.4,Yes
5536,4987,26/06/2018,156,18,24.1,95,4.4,261,23.2,0.03,1.0,0.0,Yes
5537,2585,18/03/2018,1059,16,12.3,30,1.6,1263,-4.8,0.94,0.0,0.0,Yes
5538,2313,07/03/2018,1032,8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,Yes
5539,3369,20/04/2018,1659,8,13.0,54,1.2,738,3.8,0.68,0.0,0.0,Yes
5540,3454,23/04/2018,82,21,9.4,94,2.1,869,8.4,0.0,1.5,0.0,Yes
5541,3520,26/04/2018,1227,15,21.9,23,2.6,1463,-0.1,2.66,0.0,0.0,Yes
5542,2448,12/03/2018,397,23,6.8,56,0.9,497,-1.3,0.0,0.0,0.0,Yes
5543,3179,12/04/2018,686,10,13.8,39,2.3,1659,0.0,2.09,0.0,0.0,Yes
5544,1035,13/01/2018,145,2,-6.4,40,0.9,2000,-17.8,0.0,0.0,0.0,Yes
5545,2650,21/03/2018,614,9,2.5,40,1.9,2000,-9.7,0.41,0.0,0.0,Yes
5546,6978,17/09/2018,2056,17,27.3,43,2.6,2000,13.6,1.25,0.0,0.0,Yes
5547,1102,15/01/2018,334,21,3.4,59,0.8,471,-3.8,0.0,0.0,0.0,Yes
5548,3853,10/05/2018,0,12,19.8,49,2.3,1320,8.7,3.17,0.0,0.0,No
5549,3883,11/05/2018,2701,18,17.9,37,3.1,1819,2.9,0.36,0.0,0.0,Yes
5550,3854,10/05/2018,0,13,20.7,46,2.9,1078,8.6,3.26,0.0,0.0,No
5551,1754,12/02/2018,69,1,-7.9,52,3.7,1961,-16.0,0.0,0.0,0.0,Yes
5552,4912,23/06/2018,1589,15,28.4,43,3.1,1337,14.6,2.65,0.0,0.0,Yes
5553,2415,11/03/2018,1154,14,11.6,20,2.7,1647,-10.6,2.69,0.0,0.0,Yes
5554,5897,03/08/2018,763,16,36.7,44,3.5,1666,22.4,2.16,0.0,0.0,Yes
5555,3677,03/05/2018,109,4,7.0,87,1.3,2000,4.9,0.0,0.0,0.0,Yes
5556,4355,31/05/2018,936,10,20.8,54,1.2,1129,11.1,2.45,0.0,0.0,Yes
5557,3507,26/04/2018,409,2,11.9,57,1.0,1793,3.6,0.0,0.0,0.0,Yes
5558,4647,12/06/2018,1246,14,25.6,45,2.2,1961,12.7,1.39,0.0,0.0,Yes
5559,2543,16/03/2018,660,22,4.9,46,0.8,2000,-5.7,0.0,0.0,0.0,Yes
5560,3945,14/05/2018,1997,8,13.8,79,0.9,313,10.2,0.44,0.0,0.0,Yes
5561,1033,13/01/2018,152,0,-6.6,39,1.6,1930,-18.2,0.0,0.0,0.0,Yes
5562,25,02/12/2017,328,0,-1.8,87,1.1,994,-3.6,0.0,0.0,0.0,Yes
5563,4922,24/06/2018,545,1,21.5,83,1.3,345,18.4,0.0,0.0,0.0,Yes
5564,3086,08/04/2018,847,13,7.4,27,1.8,2000,-10.4,0.86,0.0,0.0,Yes
5565,506,22/12/2017,250,1,-1.6,79,0.6,784,-4.7,0.0,0.0,0.8,Yes
5566,5341,11/07/2018,964,12,28.1,73,2.1,1326,22.7,0.87,0.0,0.0,Yes
5567,2983,04/04/2018,172,6,11.7,95,0.7,2000,10.9,0.0,2.0,0.0,Yes
5568,2428,12/03/2018,60,3,2.3,48,0.8,1448,-7.6,0.0,0.0,0.0,Yes
5569,3203,13/04/2018,741,10,15.7,18,1.6,1980,-8.6,1.66,0.0,0.0,Yes
5570,6540,30/08/2018,716,11,26.2,82,2.6,834,22.8,0.59,0.0,0.0,Yes
5571,584,25/12/2017,61,7,-4.6,46,2.8,2000,-14.4,0.0,0.0,0.0,Yes
5572,4536,07/06/2018,1290,23,20.3,77,1.3,770,16.1,0.0,0.0,0.0,Yes
5573,509,22/12/2017,64,4,-0.3,76,0.9,760,-4.0,0.0,0.0,0.7,Yes
5574,6805,10/09/2018,1095,12,26.7,40,1.4,2000,11.9,2.92,0.0,0.0,Yes
5575,12,01/12/2017,360,11,-0.5,21,1.3,1936,-20.2,0.94,0.0,0.0,Yes
5576,5185,05/07/2018,1078,0,24.2,77,1.8,1365,19.9,0.0,0.0,0.0,Yes
5577,4440,03/06/2018,1274,23,22.0,44,0.8,1978,9.1,0.0,0.0,0.0,Yes
5578,603,26/12/2017,85,2,-2.1,69,1.0,1995,-7.0,0.0,0.0,0.0,Yes
5579,1488,31/01/2018,132,23,-4.7,53,1.3,2000,-12.8,0.0,0.0,,Yes
5580,2150,28/02/2018,28,13,7.6,57,2.3,554,-0.3,0.33,0.0,0.0,Yes
5581,1918,18/02/2018,226,21,0.2,32,1.1,1951,-14.5,0.0,0.0,0.0,Yes
5582,694,29/12/2017,282,21,1.0,77,1.5,297,-2.5,0.0,0.0,0.0,Yes
5583,1042,13/01/2018,102,9,-6.3,76,0.6,330,-9.8,0.05,0.2,0.4,Yes
5584,4837,20/06/2018,1252,12,25.2,53,3.3,976,14.9,3.38,0.0,0.0,Yes
5585,3876,11/05/2018,972,11,18.3,56,1.4,519,9.3,2.53,0.0,0.0,Yes
5586,5846,01/08/2018,533,13,37.9,38,nan,1868,21.1,3.05,0.0,0.0,Yes
5587,2582,18/03/2018,881,13,10.6,43,1.3,705,-1.4,1.07,0.0,0.0,Yes
5588,2107,26/02/2018,929,18,7.2,26,2.3,1398,-11.0,0.33,0.0,0.0,Yes
5589,5829,31/07/2018,1772,20,33.5,50,2.1,2000,21.6,0.04,0.0,0.0,Yes
5590,4125,21/05/2018,2167,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,Yes
5591,2271,05/03/2018,550,14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,Yes
5592,6410,25/08/2018,886,1,23.0,82,2.1,1922,19.7,0.0,0.0,,Yes
5593,6236,17/08/2018,2353,19,31.0,31,1.5,2000,11.8,0.34,0.0,0.0,Yes
5594,356,15/12/2017,451,19,0.6,41,nan,1550,-11.1,0.0,0.0,0.0,Yes
5595,5173,04/07/2018,1021,12,30.5,58,2.5,1741,21.2,2.26,0.0,0.0,Yes
5596,4397,02/06/2018,312,4,18.3,66,1.3,929,11.8,0.0,0.0,0.0,Yes
5597,6506,29/08/2018,334,1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,Yes
5598,1442,30/01/2018,129,1,-10.4,37,0.3,2000,-22.3,0.0,0.0,0.0,Yes
5599,1421,29/01/2018,26,4,-9.9,45,2.5,1967,-19.6,0.0,0.0,0.0,Yes
5600,3897,12/05/2018,20,8,12.0,87,1.0,296,9.8,0.1,1.0,0.0,Yes
5601,4316,29/05/2018,477,19,22.3,71,2.5,1268,16.7,0.14,0.0,0.0,Yes
5602,6795,10/09/2018,332,2,20.0,59,1.5,2000,11.7,0.0,0.0,0.0,Yes
5603,1617,06/02/2018,438,8,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,Yes
5604,844,05/01/2018,67,3,-5.5,56,1.1,1453,-12.9,0.0,0.0,0.0,Yes
5605,4331,30/05/2018,916,10,21.4,71,1.7,476,15.9,1.43,0.0,0.0,Yes
5606,5802,30/07/2018,1224,17,35.4,44,0.8,2000,21.2,1.1,0.0,0.0,Yes
5607,592,25/12/2017,319,15,0.4,28,2.5,2000,-16.0,0.9,0.0,0.0,Yes
5608,404,17/12/2017,157,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,Yes
5609,3732,05/05/2018,1024,11,20.2,41,3.1,1789,6.5,2.56,0.0,0.0,Yes
5610,3115,09/04/2018,2401,18,14.8,24,1.3,1514,-5.6,0.69,0.0,0.0,Yes
5611,382,16/12/2017,159,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,Yes
5612,6076,11/08/2018,441,3,27.9,69,0.8,2000,21.6,0.0,0.0,0.0,Yes
5613,5555,20/07/2018,641,10,29.8,59,1.2,973,20.9,2.32,,0.0,Yes
5614,5627,23/07/2018,636,10,31.8,51,1.5,1900,20.4,1.71,0.0,0.0,Yes
5615,4510,06/06/2018,1935,21,22.1,72,2.5,923,16.8,0.0,0.0,,Yes
5616,5400,13/07/2018,1439,23,26.2,84,1.0,1646,23.2,0.0,0.0,0.0,Yes
5617,5351,11/07/2018,1870,22,27.1,79,1.2,1578,23.1,0.0,0.0,0.0,Yes
5618,6420,25/08/2018,916,11,28.0,57,3.3,1827,18.6,2.71,0.0,0.0,Yes
5619,2829,28/03/2018,1133,20,15.2,65,2.2,988,8.6,0.0,0.0,0.0,Yes
5620,2805,27/03/2018,864,20,13.9,72,2.4,385,8.9,0.0,0.0,0.0,Yes
5621,1413,28/01/2018,113,20,-7.0,30,2.8,2000,-21.6,0.0,0.0,0.0,Yes
5622,5499,18/07/2018,526,2,25.2,82,0.4,791,21.9,0.0,0.0,0.0,Yes
5623,939,09/01/2018,75,2,-2.9,66,3.3,1515,-8.3,0.0,0.0,1.0,Yes
5624,6166,14/08/2018,1684,21,31.3,59,0.3,2000,22.3,0.0,0.0,0.0,Yes
5625,3571,28/04/2018,1882,18,18.9,30,2.6,1995,0.9,1.05,0.0,0.0,Yes
5626,5043,29/06/2018,345,2,22.2,96,0.8,269,21.5,0.0,0.2,0.0,Yes
5627,3082,08/04/2018,405,9,5.1,46,2.7,1888,-5.5,1.34,0.0,0.0,Yes
5628,2729,24/03/2018,947,16,12.3,61,nan,359,4.9,1.82,0.0,0.0,Yes
5629,4218,25/05/2018,2013,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,Yes
5630,6300,20/08/2018,766,11,31.2,45,1.9,1810,17.8,2.72,0.0,0.0,Yes
5631,2694,23/03/2018,95,5,2.2,79,0.8,553,-1.0,0.0,0.0,0.0,Yes
5632,3935,13/05/2018,1155,22,13.5,87,2.2,433,11.3,0.0,0.0,0.0,Yes
5633,3191,12/04/2018,1142,22,13.5,15,2.2,2000,-12.6,0.0,0.0,0.0,Yes
5634,494,21/12/2017,285,13,3.2,42,1.8,1349,-8.5,1.08,0.0,1.8,Yes
5635,3752,06/05/2018,16,7,15.1,97,0.5,311,14.6,0.03,2.5,0.0,Yes
5636,3697,04/05/2018,624,0,10.0,63,2.1,1653,3.2,0.0,0.0,0.0,Yes
5637,2648,21/03/2018,605,7,1.4,43,1.5,2000,-9.8,0.0,0.0,0.0,Yes
5638,3587,29/04/2018,787,10,17.5,35,1.8,1570,1.8,2.26,0.0,0.0,Yes
5639,680,29/12/2017,289,7,0.9,67,0.6,658,-4.5,0.0,0.0,0.0,Yes
5640,5042,29/06/2018,460,1,22.0,96,0.1,387,21.3,0.0,0.1,0.0,Yes
5641,6258,18/08/2018,1806,17,29.9,39,2.9,2000,14.4,0.86,,0.0,Yes
5642,4714,15/06/2018,1170,9,20.1,65,1.4,2000,13.3,0.93,0.0,0.0,Yes
5643,6555,31/08/2018,381,2,23.4,79,0.4,1045,19.5,0.0,0.0,0.0,Yes
5644,2383,10/03/2018,74,6,1.1,78,1.1,538,-2.3,0.0,0.0,0.0,Yes
5645,4573,09/06/2018,1462,12,28.2,42,1.4,1563,14.0,2.84,0.0,0.0,Yes
5646,5422,14/07/2018,2011,21,28.2,64,2.8,2000,20.7,0.0,0.0,0.0,Yes
5647,5956,06/08/2018,219,3,28.6,81,1.1,1105,25.0,0.0,0.0,0.0,Yes
5648,3603,30/04/2018,246,2,14.1,62,1.2,502,6.9,0.0,0.0,0.0,Yes
5649,5723,27/07/2018,639,10,31.2,61,2.3,901,22.7,1.71,0.0,0.0,Yes
5650,5081,30/06/2018,1317,16,27.9,69,0.5,880,21.6,0.61,0.0,0.0,Yes
5651,5303,09/07/2018,71,22,20.4,96,1.1,1641,19.7,0.0,0.5,0.0,Yes
5652,2711,23/03/2018,638,22,5.3,63,1.8,591,-1.1,0.0,0.0,0.0,Yes
5653,6480,27/08/2018,1113,23,23.6,87,0.6,2000,21.3,0.0,0.0,0.0,Yes
5654,1855,16/02/2018,30,6,-5.2,42,0.7,1980,-16.1,0.0,0.0,0.0,Yes
5655,3955,14/05/2018,2906,18,23.6,48,3.1,666,11.9,0.85,0.0,0.0,Yes
5656,6674,05/09/2018,748,1,20.9,66,1.1,2000,14.3,0.0,0.0,0.0,Yes
5657,3633,01/05/2018,1067,8,18.8,76,0.6,301,14.4,0.36,0.0,0.0,Yes
5658,4715,15/06/2018,1004,10,22.0,56,1.5,1989,12.8,1.91,0.0,0.0,Yes
5659,4657,13/06/2018,1274,0,19.3,76,nan,1968,14.9,0.0,0.0,0.0,Yes
5660,6086,11/08/2018,830,13,34.1,45,1.5,1993,20.4,2.57,0.0,0.0,Yes
5661,3414,22/04/2018,136,5,14.8,38,0.6,2000,0.5,0.0,0.0,0.0,Yes
5662,1021,12/01/2018,178,12,-9.6,27,2.0,1945,-25.1,1.17,0.0,0.0,Yes
5663,3243,15/04/2018,254,2,6.7,80,2.8,1342,3.4,0.0,0.0,0.0,Yes
5664,6079,11/08/2018,355,6,26.5,69,0.8,2000,20.3,0.0,0.0,0.0,Yes
5665,4270,27/05/2018,1729,21,19.5,46,1.8,1734,7.5,0.0,0.0,0.0,Yes
5666,3841,10/05/2018,0,0,14.5,63,0.9,2000,7.5,0.0,0.0,0.0,No
5667,1270,22/01/2018,187,21,-1.8,85,2.9,590,-3.9,0.0,0.0,1.0,Yes
5668,193,09/12/2017,267,0,-3.5,48,0.9,1967,-12.9,0.0,0.0,0.0,Yes
5669,6881,13/09/2018,1436,16,28.2,48,1.4,1995,16.1,1.7,0.0,0.0,Yes
5670,184,08/12/2017,362,15,-0.8,26,3.3,1977,-17.9,0.87,0.0,0.0,Yes
5671,6753,08/09/2018,827,8,17.1,57,1.0,1979,8.5,0.76,0.0,0.0,Yes
5672,3979,15/05/2018,2915,18,27.5,47,2.5,1113,15.1,0.43,0.0,0.0,Yes
5673,2841,29/03/2018,1281,8,13.3,80,1.2,369,9.9,0.14,0.0,0.0,Yes
5674,1625,06/02/2018,175,16,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,Yes
5675,4910,23/06/2018,1483,13,27.9,41,3.9,1649,13.4,2.08,0.0,0.0,Yes
5676,5059,29/06/2018,3113,18,28.1,60,1.9,959,19.5,1.05,0.0,0.0,Yes
5677,3869,11/05/2018,154,4,11.9,85,0.7,315,9.4,0.0,0.0,0.0,Yes
5678,4495,06/06/2018,351,6,18.5,73,1.1,1028,13.5,0.06,0.0,0.0,Yes
5679,2144,28/02/2018,426,7,5.5,59,2.8,448,-1.8,0.0,0.0,0.0,Yes
5680,3627,01/05/2018,534,2,18.2,85,0.8,355,15.6,0.0,0.0,0.0,Yes
5681,190,08/12/2017,336,21,-3.3,35,0.5,2000,-16.6,0.0,0.0,0.0,Yes
5682,6132,13/08/2018,677,11,31.7,58,1.1,1584,22.4,1.27,0.0,0.0,Yes
5683,6100,12/08/2018,387,3,28.5,62,1.6,2000,20.5,0.0,0.0,0.0,Yes
5684,3511,26/04/2018,452,6,10.0,72,0.8,1217,5.1,0.01,0.0,0.0,Yes
5685,2041,24/02/2018,226,0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,Yes
5686,4568,09/06/2018,616,7,20.2,73,1.1,708,15.1,0.41,0.0,0.0,Yes
5687,5269,08/07/2018,1237,12,25.0,46,1.9,1943,12.5,2.93,0.0,0.0,Yes
5688,2064,24/02/2018,187,23,-0.6,39,1.3,1731,-12.8,0.0,0.0,0.0,Yes
5689,449,19/12/2017,211,16,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,Yes
5690,4712,15/06/2018,1467,7,18.2,75,1.4,2000,13.6,0.56,0.0,0.0,Yes
5691,5514,18/07/2018,1596,17,32.6,46,2.8,1560,19.4,1.95,0.0,0.0,Yes
5692,5229,06/07/2018,2223,20,23.8,55,2.3,2000,14.2,0.05,0.0,0.0,Yes
5693,187,08/12/2017,752,18,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,Yes
5694,136,06/12/2017,412,15,5.5,31,3.1,1968,-10.3,0.72,0.0,,Yes
5695,6924,15/09/2018,1212,11,25.2,64,1.2,1938,17.8,1.31,0.0,0.0,Yes
5696,88,04/12/2017,341,15,-0.1,25,5.8,2000,-17.8,0.88,0.0,0.0,Yes
5697,6347,22/08/2018,700,10,30.2,52,1.4,1923,19.2,2.13,0.0,0.0,Yes
5698,3805,08/05/2018,1135,12,21.5,44,2.1,1986,8.7,3.15,0.0,0.0,Yes
5699,2878,30/03/2018,948,21,13.7,73,1.8,658,8.9,0.0,0.0,0.0,Yes
5700,1557,03/02/2018,109,20,-8.5,31,4.1,2000,-22.6,0.0,0.0,0.0,Yes
5701,6334,21/08/2018,2057,21,26.8,72,0.4,1985,21.3,0.0,0.0,0.0,Yes
5702,2007,22/02/2018,331,14,4.8,50,4.3,1168,-4.7,1.01,0.0,0.0,Yes
5703,6031,09/08/2018,619,6,27.7,84,nan,1436,24.7,0.0,0.0,0.0,Yes
5704,4247,26/05/2018,1683,22,21.2,60,1.0,1192,13.1,0.0,0.0,0.0,Yes
5705,6372,23/08/2018,711,11,29.9,57,1.7,1992,20.4,0.88,0.1,0.0,Yes
5706,3116,09/04/2018,1599,19,13.4,33,1.2,1356,-2.5,0.15,0.0,0.0,Yes
5707,39,02/12/2017,611,14,7.3,35,1.3,1955,-7.1,0.99,0.0,0.0,Yes
5708,2715,24/03/2018,305,2,5.0,50,1.7,669,-4.5,0.0,0.0,0.0,Yes
5709,5261,08/07/2018,277,4,18.4,57,1.1,2000,9.7,0.0,0.0,0.0,Yes
5710,1834,15/02/2018,112,9,-3.5,30,1.5,1980,-18.6,0.0,0.0,0.0,Yes
5711,3061,07/04/2018,697,12,6.0,23,4.2,1990,-13.6,2.0,0.0,0.0,Yes
5712,2351,08/03/2018,498,22,2.8,74,2.1,469,-1.3,0.0,0.0,0.0,Yes
5713,6866,13/09/2018,736,1,21.5,65,1.0,2000,14.6,0.0,,0.0,Yes
5714,2379,10/03/2018,241,2,1.6,79,0.9,685,-1.6,0.0,0.0,0.0,Yes
5715,3157,11/04/2018,0,12,15.7,46,3.9,1132,4.0,3.05,0.0,0.0,No
5716,4088,20/05/2018,341,7,12.3,43,0.6,2000,0.0,0.3,0.0,0.0,Yes
5717,5451,16/07/2018,469,2,25.4,84,0.6,1340,22.4,0.0,0.0,0.0,Yes
5718,5095,01/07/2018,60,6,22.3,93,0.6,1262,21.1,0.01,0.4,0.0,Yes
5719,1911,18/02/2018,372,14,4.1,17,1.8,1996,-18.8,1.87,0.0,0.0,Yes
5720,5199,05/07/2018,933,14,28.3,67,3.0,1242,21.5,1.73,0.0,0.0,Yes
5721,6737,07/09/2018,1577,16,25.2,39,2.8,1987,10.2,1.65,0.0,0.0,Yes
5722,6247,18/08/2018,397,6,21.6,60,1.0,2000,13.4,0.0,0.0,0.0,Yes
5723,3394,21/04/2018,647,9,18.1,33,1.1,512,1.5,1.61,0.0,0.0,Yes
5724,2334,08/03/2018,17,5,3.1,90,1.2,974,1.6,0.0,0.0,0.0,Yes
5725,2907,01/04/2018,322,2,11.7,72,nan,915,6.8,0.0,0.0,0.0,Yes
5726,805,03/01/2018,297,12,-3.4,32,3.1,1706,-17.7,1.02,0.0,0.0,Yes
5727,2340,08/03/2018,290,11,4.5,82,2.0,1226,1.6,0.73,0.0,0.0,Yes
5728,157,07/12/2017,431,12,3.7,65,2.4,833,-2.2,0.98,0.0,0.3,Yes
5729,5792,30/07/2018,1130,7,26.8,59,1.1,2000,18.1,0.28,0.0,0.0,Yes
5730,4458,04/06/2018,2190,17,24.9,46,2.0,1855,12.4,0.91,0.0,0.0,Yes
5731,5248,07/07/2018,1579,15,28.7,42,1.3,2000,14.5,2.98,0.0,0.0,Yes
5732,6374,23/08/2018,584,13,31.0,53,1.9,2000,20.2,0.79,0.0,0.0,Yes
5733,4488,05/06/2018,1646,23,21.9,56,0.7,1898,12.7,0.0,0.0,0.0,Yes
5734,1218,20/01/2018,377,17,5.7,53,1.8,276,-3.1,0.22,0.0,0.0,Yes
5735,3335,18/04/2018,1003,22,11.3,42,nan,1189,-1.1,0.0,,0.0,Yes
5736,432,18/12/2017,128,23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,Yes
5737,4273,28/05/2018,770,0,17.3,55,0.7,1741,8.1,0.0,0.0,0.0,Yes
5738,5411,14/07/2018,910,10,27.8,68,2.1,1490,21.3,1.29,0.0,0.0,Yes
5739,5183,04/07/2018,2091,22,25.1,73,2.5,1808,19.9,0.0,0.0,0.0,Yes
5740,1260,22/01/2018,277,11,2.4,27,0.9,1796,-14.7,0.47,0.0,0.0,Yes
5741,1337,25/01/2018,152,16,-9.6,31,2.6,1973,-23.6,0.66,0.0,0.5,Yes
5742,4553,08/06/2018,1668,16,26.6,49,3.2,1200,15.0,2.35,0.0,0.0,Yes
